,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,accuracy,log_loss,predict_device,predict_end_time,predict_start_time,predict_time,predict_time_per_sample,train_device,train_end_time,train_start_time,train_time,train_time_per_sample,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_dir,files.data_file,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.C,model.init.class_weight,Condensing Method,model.init.distance_matrix,model.init.gamma,model.init.kernel,Condensing Ratio,model.init.max_iter,Metric,model.init.modified,model.init.name,Symmetric,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
2671d16427adfdb8dfecc82f64133c76,train,deckard.base.experiment.Experiment,2671d16427adfdb8dfecc82f64133c76,Truthseeker,cpu,2671d16427adfdb8dfecc82f64133c76,2671d16427adfdb8dfecc82f64133c76,k-SVC,2671d16427adfdb8dfecc82f64133c76,2671d16427adfdb8dfecc82f64133c76,0.5,17.269388197455342,cpu,1727411188.2888603,1727411173.5040212,17.8687148,0.044671787,cpu,1727411173.5039225,1727411173.261884,0.27350214,0.00027350214,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,2671d16427adfdb8dfecc82f64133c76,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0029663658188882,,Medoid,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,precomputed,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
034e469d41119b3648efab2e5bc2b609,train,deckard.base.experiment.Experiment,034e469d41119b3648efab2e5bc2b609,Truthseeker,cpu,034e469d41119b3648efab2e5bc2b609,034e469d41119b3648efab2e5bc2b609,k-SVC,034e469d41119b3648efab2e5bc2b609,034e469d41119b3648efab2e5bc2b609,0.5425,15.80168010506131,cpu,1727411169.5660706,1727411155.1883245,17.47437894,0.04368594735,cpu,1727411155.188234,1727411145.6379876,9.58146337,0.00958146337,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,034e469d41119b3648efab2e5bc2b609,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,964.2519304540792,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
030568556a2e5be2ea62cc251a6b34a9,train,deckard.base.experiment.Experiment,030568556a2e5be2ea62cc251a6b34a9,Truthseeker,cpu,030568556a2e5be2ea62cc251a6b34a9,030568556a2e5be2ea62cc251a6b34a9,k-SVC,030568556a2e5be2ea62cc251a6b34a9,030568556a2e5be2ea62cc251a6b34a9,0.5,17.26978799617044,cpu,1727411216.7201538,1727411201.5896778,18.2630204,0.045657551,cpu,1727411201.5895858,1727411201.2038589,0.39198656,0.00039198656,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,030568556a2e5be2ea62cc251a6b34a9,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0222474673425326,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
dd79a5bd56ebef2dbbe3bf2a0ddd0389,train,deckard.base.experiment.Experiment,dd79a5bd56ebef2dbbe3bf2a0ddd0389,Truthseeker,cpu,dd79a5bd56ebef2dbbe3bf2a0ddd0389,dd79a5bd56ebef2dbbe3bf2a0ddd0389,k-SVC,dd79a5bd56ebef2dbbe3bf2a0ddd0389,dd79a5bd56ebef2dbbe3bf2a0ddd0389,0.5675,14.938156722362002,cpu,1727411529.6485634,1727411519.6711576,12.11185631,0.030279640775,cpu,1727411519.6710694,1727411509.7269635,9.97285003,0.00997285003,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,dd79a5bd56ebef2dbbe3bf2a0ddd0389,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,144.10853002941167,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
ded398bba4b8532af724d910549e787d,train,deckard.base.experiment.Experiment,ded398bba4b8532af724d910549e787d,Truthseeker,cpu,ded398bba4b8532af724d910549e787d,ded398bba4b8532af724d910549e787d,k-SVC,ded398bba4b8532af724d910549e787d,ded398bba4b8532af724d910549e787d,0.515,16.751642382452363,cpu,1727411601.7073858,1727411591.857934,11.66955411,0.029173885275,cpu,1727411591.8578482,1727411591.6225226,0.2624386,0.0002624386,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,ded398bba4b8532af724d910549e787d,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,965.2263473213296,balanced,Sum,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
e1bdf73548194deaf9867cbfc9c4a5f6,train,deckard.base.experiment.Experiment,e1bdf73548194deaf9867cbfc9c4a5f6,Truthseeker,cpu,e1bdf73548194deaf9867cbfc9c4a5f6,e1bdf73548194deaf9867cbfc9c4a5f6,k-SVC,e1bdf73548194deaf9867cbfc9c4a5f6,e1bdf73548194deaf9867cbfc9c4a5f6,0.5625,15.110808625471472,cpu,1727411547.3518274,1727411537.8431828,11.38241278,0.02845603195,cpu,1727411537.8431,1727411537.6382194,0.2296366,0.0002296366,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,e1bdf73548194deaf9867cbfc9c4a5f6,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,654.5613835200908,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
e513500a81253f660a3a780e153583db,train,deckard.base.experiment.Experiment,e513500a81253f660a3a780e153583db,Truthseeker,cpu,e513500a81253f660a3a780e153583db,e513500a81253f660a3a780e153583db,k-SVC,e513500a81253f660a3a780e153583db,e513500a81253f660a3a780e153583db,0.5675,14.938194703239937,cpu,1727411657.2146752,1727411646.890111,12.41233206,0.03103083015,cpu,1727411646.890025,1727411637.4824922,9.43350692,0.00943350692,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,e513500a81253f660a3a780e153583db,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,994.4903423082015,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
e6cec5dfa5091c5d8961cd7c3dd2f182,train,deckard.base.experiment.Experiment,e6cec5dfa5091c5d8961cd7c3dd2f182,Truthseeker,cpu,e6cec5dfa5091c5d8961cd7c3dd2f182,e6cec5dfa5091c5d8961cd7c3dd2f182,k-SVC,e6cec5dfa5091c5d8961cd7c3dd2f182,e6cec5dfa5091c5d8961cd7c3dd2f182,0.5175,16.665169504869834,cpu,1727411646.8980892,1727411637.6989522,11.12854826,0.02782137065,cpu,1727411637.6988616,1727411637.463956,0.26110458,0.00026110458,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,e6cec5dfa5091c5d8961cd7c3dd2f182,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,114.80681676243546,,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
e71873401047471239a374787afefd49,train,deckard.base.experiment.Experiment,e71873401047471239a374787afefd49,Truthseeker,cpu,e71873401047471239a374787afefd49,e71873401047471239a374787afefd49,k-SVC,e71873401047471239a374787afefd49,e71873401047471239a374787afefd49,0.575,14.679141886316652,cpu,1727411630.071259,1727411620.0852582,12.08541273,0.030213531825,cpu,1727411620.0851693,1727411614.7753196,5.33521772,0.00533521772,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,e71873401047471239a374787afefd49,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,226.2770799563307,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
e7807987d35e7756658fc3e730604dcf,train,deckard.base.experiment.Experiment,e7807987d35e7756658fc3e730604dcf,Truthseeker,cpu,e7807987d35e7756658fc3e730604dcf,e7807987d35e7756658fc3e730604dcf,k-SVC,e7807987d35e7756658fc3e730604dcf,e7807987d35e7756658fc3e730604dcf,0.585,14.33370014954101,cpu,1727411311.7872434,1727411301.9992216,11.98870766,0.02997176915,cpu,1727411301.9991372,1727411301.5185645,0.50310664,0.00050310664,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,e7807987d35e7756658fc3e730604dcf,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,118.50979206694856,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
0332e07a63b0f9c1f156e3adfb68d4b9,train,deckard.base.experiment.Experiment,0332e07a63b0f9c1f156e3adfb68d4b9,Truthseeker,cpu,0332e07a63b0f9c1f156e3adfb68d4b9,0332e07a63b0f9c1f156e3adfb68d4b9,k-SVC,0332e07a63b0f9c1f156e3adfb68d4b9,0332e07a63b0f9c1f156e3adfb68d4b9,0.5,17.269388197455342,cpu,1727410894.3678334,1727410880.609579,16.62927581,0.041573189525,cpu,1727410880.6094806,1727410870.2197258,10.42042493,0.01042042493,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,0332e07a63b0f9c1f156e3adfb68d4b9,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0010839157432859,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
eafac94644af133c915f3d5f3cca1e34,train,deckard.base.experiment.Experiment,eafac94644af133c915f3d5f3cca1e34,Truthseeker,cpu,eafac94644af133c915f3d5f3cca1e34,eafac94644af133c915f3d5f3cca1e34,k-SVC,eafac94644af133c915f3d5f3cca1e34,eafac94644af133c915f3d5f3cca1e34,0.585,14.333728135451068,cpu,1727411670.5443437,1727411660.667994,12.05185569,0.030129639225,cpu,1727411660.667868,1727411660.4317713,0.2653826,0.0002653826,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,eafac94644af133c915f3d5f3cca1e34,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,287.37567959894955,balanced,SVC,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
edcbe7d27b2bcf195657a8d36486e6c6,train,deckard.base.experiment.Experiment,edcbe7d27b2bcf195657a8d36486e6c6,Truthseeker,cpu,edcbe7d27b2bcf195657a8d36486e6c6,edcbe7d27b2bcf195657a8d36486e6c6,k-SVC,edcbe7d27b2bcf195657a8d36486e6c6,edcbe7d27b2bcf195657a8d36486e6c6,0.575,14.679159877258837,cpu,1727411557.86949,1727411547.7387533,12.26545468,0.0306636367,cpu,1727411547.7386634,1727411537.5930774,10.17384605,0.01017384605,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,edcbe7d27b2bcf195657a8d36486e6c6,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,999.4756160479084,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
f0f19abcb9d09dfe99721cc922a4c624,train,deckard.base.experiment.Experiment,f0f19abcb9d09dfe99721cc922a4c624,Truthseeker,cpu,f0f19abcb9d09dfe99721cc922a4c624,f0f19abcb9d09dfe99721cc922a4c624,k-SVC,f0f19abcb9d09dfe99721cc922a4c624,f0f19abcb9d09dfe99721cc922a4c624,0.5575,15.28354848429826,cpu,1727411330.4876778,1727411320.2004874,12.49799654,0.03124499135,cpu,1727411320.2003942,1727411319.9867654,0.23958158,0.00023958158,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,f0f19abcb9d09dfe99721cc922a4c624,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,920.0920797301123,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
f2aeaaeadefbf78543111860213bd6fd,train,deckard.base.experiment.Experiment,f2aeaaeadefbf78543111860213bd6fd,Truthseeker,cpu,f2aeaaeadefbf78543111860213bd6fd,f2aeaaeadefbf78543111860213bd6fd,k-SVC,f2aeaaeadefbf78543111860213bd6fd,f2aeaaeadefbf78543111860213bd6fd,0.5725,14.765476833342476,cpu,1727411629.671287,1727411620.0420036,11.73276805,0.029331920125,cpu,1727411620.041918,1727411614.7915485,5.27364735,0.00527364735,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,f2aeaaeadefbf78543111860213bd6fd,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,199.2362768426348,balanced,Hardness,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
f4bdf57b9ae77ec23c90b0388e9ffb90,train,deckard.base.experiment.Experiment,f4bdf57b9ae77ec23c90b0388e9ffb90,Truthseeker,cpu,f4bdf57b9ae77ec23c90b0388e9ffb90,f4bdf57b9ae77ec23c90b0388e9ffb90,k-SVC,f4bdf57b9ae77ec23c90b0388e9ffb90,f4bdf57b9ae77ec23c90b0388e9ffb90,0.48,17.96036162571753,cpu,1727411464.582409,1727411454.3757677,12.27880627,0.030697015675,cpu,1727411454.3756833,1727411454.1413336,0.25991753,0.00025991753,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,f4bdf57b9ae77ec23c90b0388e9ffb90,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,0.0011112843522498,,Random,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,scale,precomputed,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
f62c10c9278fe22b6a0bdf6dcf039049,train,deckard.base.experiment.Experiment,f62c10c9278fe22b6a0bdf6dcf039049,Truthseeker,cpu,f62c10c9278fe22b6a0bdf6dcf039049,f62c10c9278fe22b6a0bdf6dcf039049,k-SVC,f62c10c9278fe22b6a0bdf6dcf039049,f62c10c9278fe22b6a0bdf6dcf039049,0.575,14.679159877258837,cpu,1727411585.5054617,1727411575.524507,12.11190666,0.03027976665,cpu,1727411575.5244212,1727411565.4732578,10.0760951,0.0100760951,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,f62c10c9278fe22b6a0bdf6dcf039049,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,991.7249076619069,,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
001862aeacab5865ce36f8c8684379d8,train,deckard.base.experiment.Experiment,001862aeacab5865ce36f8c8684379d8,Truthseeker,cpu,001862aeacab5865ce36f8c8684379d8,001862aeacab5865ce36f8c8684379d8,k-SVC,001862aeacab5865ce36f8c8684379d8,001862aeacab5865ce36f8c8684379d8,0.5425,15.80168010506131,cpu,1727411086.088328,1727411071.2830698,18.01445073,0.045036126825,cpu,1727411071.282982,1727411061.2896795,10.02619133,0.01002619133,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,001862aeacab5865ce36f8c8684379d8,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,985.5669915196648,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
0035a55d2f92b2f12ad2a1dec49a0d94,train,deckard.base.experiment.Experiment,0035a55d2f92b2f12ad2a1dec49a0d94,Truthseeker,cpu,0035a55d2f92b2f12ad2a1dec49a0d94,0035a55d2f92b2f12ad2a1dec49a0d94,k-SVC,0035a55d2f92b2f12ad2a1dec49a0d94,0035a55d2f92b2f12ad2a1dec49a0d94,0.5775,14.59276695941932,cpu,1727411225.4431994,1727411210.9708784,17.55544125,0.043888603125,cpu,1727411210.9707894,1727411201.1839232,9.81437092,0.00981437092,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,0035a55d2f92b2f12ad2a1dec49a0d94,predictions.json,reports/condense/svc/gzip/0.3/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,143.8080792479775,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.3,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
ecbc529b2297715d2103132e085d1e25,train,deckard.base.experiment.Experiment,ecbc529b2297715d2103132e085d1e25,Truthseeker,cpu,ecbc529b2297715d2103132e085d1e25,ecbc529b2297715d2103132e085d1e25,k-SVC,ecbc529b2297715d2103132e085d1e25,ecbc529b2297715d2103132e085d1e25,0.575,14.679097908457994,cpu,1727411312.244115,1727411302.2050288,12.25431481,0.030635787025,cpu,1727411302.2049377,1727411301.6287303,0.60033273,0.00060033273,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,ecbc529b2297715d2103132e085d1e25,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,122.73659632044308,balanced,NearMiss,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
d8f393092a293f9e65e07dd2ad04e8e8,train,deckard.base.experiment.Experiment,d8f393092a293f9e65e07dd2ad04e8e8,Truthseeker,cpu,d8f393092a293f9e65e07dd2ad04e8e8,d8f393092a293f9e65e07dd2ad04e8e8,k-SVC,d8f393092a293f9e65e07dd2ad04e8e8,d8f393092a293f9e65e07dd2ad04e8e8,0.575,14.679159877258837,cpu,1727411657.318905,1727411647.1576507,12.22452882,0.03056132205,cpu,1727411647.15756,1727411637.5102148,9.68069187,0.00968069187,raw_data/truthseeker_undersampled_8000.csv,BotScoreBinary,0,True,True,400,1000,deckard.base.files.FileConfig,data,09f4c8829bb647c99cbb34cab5aefe6f,.pkl,truthseeker,d8f393092a293f9e65e07dd2ad04e8e8,predictions.json,reports/condense/svc/gzip/0.2/symmetry_true/modified_true/1000-400-0/,score_dict.json,train,sklearn,raw_data/truthseeker_undersampled_8000.csv,0,True,True,400,1000,BotScoreBinary,990.763005423073,balanced,KNN,truthseeker/models/gzip/symmetry_true/modified_true/1000-400-0.npz,auto,rbf,0.2,1000,GZIP,Modified,gzip_classifier.GzipSVC,Symmetric,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipSVC
